Agreement #,IssuerID,Issuer Name,Issuer City,Issuer State,FFIEC Regulator,Agreement File Name,PDF Size,TXT Size,Effective Date,Agreement Description,CFPB Filename,ID,Status
10537,13,Wells Fargo Financial National Bank,Las Vegas,NV,OCC,FR798626115_2,,,2014-03-31,Wells Fargo Financial National Bank - Private Label 2,creditcardagreement_10537,FR798626115,Maintain
10538,13,Wells Fargo Financial National Bank,Las Vegas,NV,OCC,FR798626115_3,,,2014-03-31,Wells Fargo Financial National Bank - Private Label/Visa,creditcardagreement_10538,FR798626115,Maintain
10539,13,Wells Fargo Financial National Bank,Las Vegas,NV,OCC,FR798626115_4,,,2014-03-31,Wells Fargo Financial National Bank - Health Advantage,creditcardagreement_10539,FR798626115,Maintain
10540,13,Wells Fargo Financial National Bank,Las Vegas,NV,OCC,FR798626115_5,,,2014-03-31,Wells Fargo Financial National Bank - Private Label/Cash Advance,creditcardagreement_10540,FR798626115,Maintain
10541,63,Whitney Bank,New Orleans,LA,OCC,HBPlatinum,,,2014-04-08,Hancock Bank Platinum Card,creditcardagreement_10541,FR006948103,Maintain
10542,63,Whitney Bank,New Orleans,LA,OCC,HBPreferred,,,2014-04-08,Hancock Bank Private Client,creditcardagreement_10542,FR006948103,Maintain
10543,508,Great Western Bank,Watertown,SD,0,GWBConsCC,,,2014-01-01,Great Western Bank Consumer Credit Card Account Agreement,creditcardagreement_10543,46-0133550,Maintain
10544,509,Merck Employees FCU,Rahway,NJ,0,Credit Card Account Disclosure,,,2014-12-01,Credit Card Disclosure,creditcardagreement_10544,1454,Maintain
10545,510,Missoula FCU,Missoula,MT,0,card_agreement,,,2014-07-01,Visa agreement,creditcardagreement_10545,0,Maintain
10546,511,National Bank of Blacksburg,Blacksburg,VA,0,BOF Visa Disclosure G-11213,,,2013-02-07,VISA Disclosure Statement,creditcardagreement_10546,0,Maintain
10547,511,National Bank of Blacksburg,Blacksburg,VA,0,Preferred Mastercard Disclosure G-14082,,,2012-10-24,Preferred Customer Mastercard Disclosure Statement,creditcardagreement_10547,0,Maintain
10548,511,National Bank of Blacksburg,Blacksburg,VA,0,Visa Mastercard Disclosure G-14081,,,2012-10-24,VISA/Mastercard Disclosure Statement,creditcardagreement_10548,0,Maintain
10552,513,One Nevada Credit Union,Las Vegas,NV,0,Visa_credit_card_agreement,,,2014-01-01,Visa Agreement,creditcardagreement_10552,"10001625
",Maintain
10553,513,One Nevada Credit Union,Las Vegas,NV,0,visa_schumer_disclosure,,,2014-01-01,Visa Disclosure,creditcardagreement_10553,"10001625
",Maintain
10554,513,One Nevada Credit Union,Las Vegas,NV,0,credit_card_agreement_new_start_pre2013,,,2011-06-01,New Start Agreement (pre-2013),creditcardagreement_10554,"10001625
",Maintain
10555,513,One Nevada Credit Union,Las Vegas,NV,0,credit_card_agreement_new_start,,,2012-10-01,New Start Agreement  ,creditcardagreement_10555,"10001625
",Maintain
10556,513,One Nevada Credit Union,Las Vegas,NV,0,visa_schumer_newstart_,,,2012-10-01,New Start Disclosure,creditcardagreement_10556,"10001625
",Maintain
10557,514,SMW Federal Credit Union,Tampa,FL,0,SMW FCU Application and Solicitation Disclosure,,,2014-09-30,Application and Solicitation Disclosure,creditcardagreement_10557,71506661,Maintain
10558,514,SMW Federal Credit Union,Tampa,FL,0,SMW FCU Credit Card Agreement,,,2014-09-30,Credit Card Agreement,creditcardagreement_10558,71506661,Maintain
10561,93,1st Financial Bank USA,Dakota Dunes,SD,FDIC,DUNS35834233_M99129,,,2014-06-30,M99048,creditcardagreement_10561,FR035834233,Maintain
10562,130,Alliant Credit Union,Chicago,IL,NCUA,AlliantVisaCreditCardAgreement_P322R0414,,,2014-06-30,Alliant Credit Union Platinum and Rewards Credit Card,creditcardagreement_10562,FR076884238,Maintain
10612,222,American Heritage Federal Credit Union,Philadelphia,PA,NCUA,070287982_1_Ver2,,,2014-06-30,Agreement 1,creditcardagreement_10612,FR070287982,Maintain
10613,402,Army Aviation Center Federal Credit Union,Daleville ,AL,NCUA,AACFCU_MasterCard_App,,,2014-06-30,0,creditcardagreement_10613,FR056720329,Maintain
10614,352,Banco Popular de Puerto Rico,San Juan,PR,FRS,90272576_19S,,,2014-06-30,AAdvantage MasterCard,creditcardagreement_10614,FR090272576,Maintain
10615,352,Banco Popular de Puerto Rico,San Juan,PR,FRS,90272576_19E,,,2014-06-30,AAdvantage MasterCard,creditcardagreement_10615,FR090272576,Maintain
10618,217,Bank of the West,San Francisco,CA,FDIC,074653759_World Master Card,,,2014-06-30,World Master Card,creditcardagreement_10618,FR074653759,Maintain
10619,217,Bank of the West,San Francisco,CA,FDIC,074653759_World Elite Master Card,,,2014-06-30,Wealth Management World Elite Master Card,creditcardagreement_10619,FR074653759,Maintain
10620,501,Banner Bank,Walla Walla,WA,FDIC,Banner Bank MasterCard Agreement 9.99,,,2014-06-30,Banner Bank MasterCard Agreement - 9.99%,creditcardagreement_10620,0,Maintain
10621,501,Banner Bank,Walla Walla,WA,FDIC,Banner Bank MasterCard Agreement 11.99,,,2014-06-30,Banner Bank MasterCard Agreement - 11.99%,creditcardagreement_10621,0,Maintain
10622,501,Banner Bank,Walla Walla,WA,FDIC,Banner Bank MasterCard Agreement 13.99,,,2014-06-30,Banner Bank MasterCard Agreement - 13.99%,creditcardagreement_10622,0,Maintain
10624,398,Baxter Credit Union,Vernon Hills,IL,NCUA,XILAD0_cuf_01282014,,,2014-06-30,Business Credit Card,creditcardagreement_10624,FR801814047,Maintain
10625,398,Baxter Credit Union,Vernon Hills,IL,NCUA,YILAC0_cuf_01282014,,,2014-06-30,Business Credit Card,creditcardagreement_10625,FR801814047,Maintain
10626,351,BayPort Credit Union,Newport News,VA,NCUA,06302014 MasterCard Agreement and Addendum,,,2014-06-30,06302014 MasterCard Agreement and Addendum,creditcardagreement_10626,FR019861312,Maintain
10627,421,BMO Harris Bank NA,Chicago,IL,OCC,FR006930416_20140630BMO Harris Credit Card,,,2014-06-30,BMO Harris Credit Card,creditcardagreement_10627,FR006930416,Maintain
10629,51,Branch Banking and Trust Company,Columbus,GA,OCC,Prime 4.9,,,2014-06-30,Prime + 4.9% Purchase; Prime + 18.9 Cash,creditcardagreement_10629,FR000852320,Maintain
10630,51,Branch Banking and Trust Company,Columbus,GA,OCC,Prime 6.9,,,2014-06-30,Prime + 6.9% Purchase; Prime + 18.9 Cash,creditcardagreement_10630,FR000852320,Maintain
10631,51,Branch Banking and Trust Company,Columbus,GA,OCC,Prime 8.9,,,2014-06-30,Prime + 8.9% Purchase; Prime + 18.9 Cash,creditcardagreement_10631,FR000852320,Maintain
10632,51,Branch Banking and Trust Company,Columbus,GA,OCC,Prime 13.9,,,2014-06-30,Prime + 13.9% Purchase; Prime + 18.9 Cash,creditcardagreement_10632,FR000852320,Maintain
10633,51,Branch Banking and Trust Company,Columbus,GA,OCC,Prime 15.9,,,2014-06-30,Prime + 15.9% Purchase; Prime + 18.9 Cash,creditcardagreement_10633,FR000852320,Maintain
10634,51,Branch Banking and Trust Company,Columbus,GA,OCC,Prime 10.9,,,2014-06-30,Prime + 10.9% Purchase; Prime + 18.9 Cash,creditcardagreement_10634,FR000852320,Maintain
10635,51,Branch Banking and Trust Company,Columbus,GA,OCC,Prime 12.9,,,2014-06-30,Prime + 12.9% Purchase; Prime + 18.9 Cash,creditcardagreement_10635,FR000852320,Maintain
10636,517,BrightStar Credit Union,0,0,0,590653174_MasterCard,,,2014-06-30,BrightStar MasterCard Credit Card,creditcardagreement_10636,590653174,Maintain
10637,517,BrightStar Credit Union,0,0,0,590653174_Secured_MasterCard,,,2014-06-30,BrightStar Secured MasterCard Credit Card,creditcardagreement_10637,590653174,Maintain
10638,517,BrightStar Credit Union,0,0,0,590653174_Visa_Platinum,,,2014-06-30,BrightStar Visa Platinum Credit Card,creditcardagreement_10638,590653174,Maintain
10639,517,BrightStar Credit Union,0,0,0,590653174_Visa_Platinum_Cash_Rewards,,,2014-06-30,BrightStar Visa Platinum Cash Rewards Credit Card,creditcardagreement_10639,590653174,Maintain
10640,400,Bryant State Bank,Sioux Falls,SD,FDIC,FR035833946_Agreement1083,,,2014-06-30,Agreement1083,creditcardagreement_10640,FR035833946,Maintain
10641,400,Bryant State Bank,Sioux Falls,SD,FDIC,FR035833946_Agreement1084,,,2014-06-30,Agreement1084,creditcardagreement_10641,FR035833946,Maintain
10642,418,Capital Bank NA,Rockville,MD,OCC,BSC CH Agreement 062414,,,2014-06-30,BSC Cardholder Agreement,creditcardagreement_10642,FR106663623,Maintain
10643,60,Capital One Bank (USA) National Association,Glen Allen,VA,OCC,FR147762764_Consumer Cards in Capital One Bank USA N.A,,,2014-06-30,"Consumer Cards in Capital One Bank (USA), N.A.",creditcardagreement_10643,FR147762764,Maintain
10644,60,Capital One Bank (USA) National Association,Glen Allen,VA,OCC,FR147762764_Consumer Secured Cards in Capital One Bank USA N.A,,,2014-06-30,"Consumer Secured Cards in Capital One Bank (USA), N.A.",creditcardagreement_10644,FR147762764,Maintain
10645,60,Capital One Bank (USA) National Association,Glen Allen,VA,OCC,FR147762764_VISA Signature and World MasterCard Cards in Capital One Bank,,,2014-06-30,"VISA Signature and World MasterCard Cards in Capital One Bank (USA), N.A.",creditcardagreement_10645,FR147762764,Maintain
10646,304,Central Florida Educators FCU,Lake Mary,FL,NCUA,FR063303291_CFEFCU Platinum MasterCard Credit Card,,,2014-06-30,CFEFCU Platinum MasterCard Credit Card,creditcardagreement_10646,FR063303291,Maintain
10647,304,Central Florida Educators FCU,Lake Mary,FL,NCUA,FR063303291_CFEFCU Platinum Visa Credit Card,,,2014-06-30,CFEFCU Platinum Visa Credit Card,creditcardagreement_10647,FR063303291,Maintain
10665,314,Citadel,Thorndale,PA,NCUA,Classic Gold A&D 2013,,,2014-06-30,Classic and Gold,creditcardagreement_10665,FR108533399,Maintain
10666,314,Citadel,Thorndale,PA,NCUA,Platinum A&D 2013,,,2014-06-30,Platinum,creditcardagreement_10666,FR108533399,Maintain
10667,211,Comenity Bank,Wilmington,DE,OCC,FR830449430_DSW_Shoe_Lover_Visa,,,2014-06-30,DSW Shoe Lover Visa,creditcardagreement_10667,FR830449430,Maintain
10668,211,Comenity Bank,Wilmington,DE,OCC,FR830449430_Ann_Taylor_MasterCard,,,2014-06-30,Ann Taylor MasterCard,creditcardagreement_10668,FR830449430,Maintain
10669,211,Comenity Bank,Wilmington,DE,OCC,FR830449430_Annie_sez,,,2014-06-30,Annie Sez,creditcardagreement_10669,FR830449430,Maintain
10670,211,Comenity Bank,Wilmington,DE,OCC,FR830449430_Bergners,,,2014-06-30,Bergner's,creditcardagreement_10670,FR830449430,Maintain
10671,211,Comenity Bank,Wilmington,DE,OCC,FR830449430_BonTon,,,2014-06-30,Bon-Ton,creditcardagreement_10671,FR830449430,Maintain
10672,211,Comenity Bank,Wilmington,DE,OCC,FR830449430_Boston_Store,,,2014-06-30,Boston Store,creditcardagreement_10672,FR830449430,Maintain
10673,211,Comenity Bank,Wilmington,DE,OCC,FR830449430_Carsons,,,2014-06-30,Carson's,creditcardagreement_10673,FR830449430,Maintain
10674,211,Comenity Bank,Wilmington,DE,OCC,FR830449430_Christopher_Banks,,,2014-06-30,Christopher & Banks,creditcardagreement_10674,FR830449430,Maintain
10675,211,Comenity Bank,Wilmington,DE,OCC,FR830449430_Crate_and_Barrel,,,2014-06-30,Crate & Barrel,creditcardagreement_10675,FR830449430,Maintain
10676,211,Comenity Bank,Wilmington,DE,OCC,FR830449430_Credo_Visa,,,2014-06-30,Credo Visa,creditcardagreement_10676,FR830449430,Maintain
10677,211,Comenity Bank,Wilmington,DE,OCC,FR830449430_ElderBeerman,,,2014-06-30,Elder-Beerman,creditcardagreement_10677,FR830449430,Maintain
10678,211,Comenity Bank,Wilmington,DE,OCC,FR830449430_Herbergers,,,2014-06-30,Herberger's,creditcardagreement_10678,FR830449430,Maintain
10679,211,Comenity Bank,Wilmington,DE,OCC,FR830449430_LOFT_MasterCard,,,2014-06-30,LOFT MasterCard,creditcardagreement_10679,FR830449430,Maintain
10680,211,Comenity Bank,Wilmington,DE,OCC,FR830449430_Mandee,,,2014-06-30,Mandee,creditcardagreement_10680,FR830449430,Maintain
10681,211,Comenity Bank,Wilmington,DE,OCC,FR830449430_Marathon,,,2014-06-30,Marathon,creditcardagreement_10681,FR830449430,Maintain
10682,211,Comenity Bank,Wilmington,DE,OCC,FR830449430_Marathon_Visa,,,2014-06-30,Marathon Visa,creditcardagreement_10682,FR830449430,Maintain
10683,211,Comenity Bank,Wilmington,DE,OCC,FR830449430_My_World_MasterCard,,,2014-06-30,My World MasterCard,creditcardagreement_10683,FR830449430,Maintain
10684,211,Comenity Bank,Wilmington,DE,OCC,FR830449430_Overtons_MasterCard,,,2014-06-30,Overton's MasterCard,creditcardagreement_10684,FR830449430,Maintain
10685,211,Comenity Bank,Wilmington,DE,OCC,FR830449430_The_Sportsmans_Guide_Visa,,,2014-06-30,The Sportsman's Guide Visa,creditcardagreement_10685,FR830449430,Maintain
10686,211,Comenity Bank,Wilmington,DE,OCC,FR830449430_Total_Rewards_Visa,,,2014-06-30,Total Rewards Visa,creditcardagreement_10686,FR830449430,Maintain
10687,211,Comenity Bank,Wilmington,DE,OCC,FR830449430_west_elm,,,2014-06-30,west elm,creditcardagreement_10687,FR830449430,Maintain
10688,211,Comenity Bank,Wilmington,DE,OCC,FR830449430_Westgate_MasterCard,,,2014-06-30,Westgate MasterCard,creditcardagreement_10688,FR830449430,Maintain
10689,211,Comenity Bank,Wilmington,DE,OCC,FR830449430_Younkers,,,2014-06-30,Younkers,creditcardagreement_10689,FR830449430,Maintain
10731,518,Corporate America Family Credit Union,Elgin,IL,0,PLATINUM ADVANTAGE 550-599,,,2014-06-30,PLATINUM ADVANTAGE 550-599,creditcardagreement_10731,36-0760135,Maintain
10732,518,Corporate America Family Credit Union,Elgin,IL,0,PLATINUM ADVANTAGE 600-639,,,2014-06-30,PLATINUM ADVANTAGE 600-639,creditcardagreement_10732,36-0760135,Maintain
10733,518,Corporate America Family Credit Union,Elgin,IL,0,PLATINUM ADVANTAGE 640-679,,,2014-06-30,PLATINUM ADVANTAGE 640-679,creditcardagreement_10733,36-0760135,Maintain
10734,518,Corporate America Family Credit Union,Elgin,IL,0,PLATINUM ADVANTAGE 680-749,,,2014-06-30,PLATINUM ADVANTAGE 680-749,creditcardagreement_10734,36-0760135,Maintain
10735,518,Corporate America Family Credit Union,Elgin,IL,0,PLATINUM ADVANTAGE 750+,,,2014-06-30,PLATINUM ADVANTAGE 750+,creditcardagreement_10735,36-0760135,Maintain
10736,518,Corporate America Family Credit Union,Elgin,IL,0,ADVANTAGE 550-599,,,2014-06-30,ADVANTAGE 550-599,creditcardagreement_10736,36-0760135,Maintain
10737,518,Corporate America Family Credit Union,Elgin,IL,0,ADVANTAGE 600-639,,,2014-06-30,ADVANTAGE 600-639,creditcardagreement_10737,36-0760135,Maintain
10738,518,Corporate America Family Credit Union,Elgin,IL,0,ADVANTAGE 640-679,,,2014-06-30,ADVANTAGE 640-679,creditcardagreement_10738,36-0760135,Maintain
10739,518,Corporate America Family Credit Union,Elgin,IL,0,ADVANTAGE 680-749,,,2014-06-30,ADVANTAGE 680-749,creditcardagreement_10739,36-0760135,Maintain
10740,518,Corporate America Family Credit Union,Elgin,IL,0,ADVANTAGE 750+,,,2014-06-30,ADVANTAGE 750+,creditcardagreement_10740,36-0760135,Maintain
10741,518,Corporate America Family Credit Union,Elgin,IL,0,SHARE SECURED ADVANTAGE,,,2014-06-30,SHARE SECURED ADVANTAGE,creditcardagreement_10741,36-0760135,Maintain
10744,155,DFCU Financial,Dearborn,MI,NCUA,DFCU Visa Platinum Variable App and Solicitation Disclosure,,,2014-06-30,DFCU Visa Platinum Variable App and Solicitation Disclosure ,creditcardagreement_10744,FR076378900,Maintain
10745,155,DFCU Financial,Dearborn,MI,NCUA,DFCU Visa Platinum Variable Disclosure,,,2014-06-30,DFCU Visa Platinum Variable Disclosure,creditcardagreement_10745,FR076378900,Maintain
10756,84,Eastman Credit Union,Kingsport,TN,NCUA,VISA Cardholder Agmt Rev 51014,,,2014-06-30,ECU Visa Cardholder Agmt ,creditcardagreement_10756,FR127111862,Maintain
10757,174,ELGA Credit Union,Burton,MI,NCUA,ELGA CU Visa Platinum Agreement 7-28-14,,,2014-06-30,ELGA Visa Platinum Agreement,creditcardagreement_10757,FR108145814,Maintain
10758,174,ELGA Credit Union,Burton,MI,NCUA,ELGA CU Visa Business Agreement 7-28-14,,,2014-06-30,ELGA Visa Business Agreement,creditcardagreement_10758,FR108145814,Maintain
10759,174,ELGA Credit Union,Burton,MI,NCUA,ELGA CU Visa Platinum Account Opening Disclosure 7-28-14,,,2014-06-30,ELGA Visa Platinum Account Opening Disclosure,creditcardagreement_10759,FR108145814,Maintain
10760,91,Fairwinds Credit Union,Orlando,FL,NCUA,FAIRWINDS Children's Miracle Network Hospitals Credit Card Agreement,,,2014-06-30,Children's Miracle Network Hospital Agreement,creditcardagreement_10760,FR084731686,Maintain
10761,134,Farm Bureau Bank FSB,San Antonio,TX,OCC,797134793_1,,,2014-06-30,Agreement 1,creditcardagreement_10761,FR797134793,Maintain
10762,195,FIA Card Services,Wilmington ,DE,OCC,AMERICAN EXPRESS PREFERRED-ENGLISH,,,2014-06-30,AMERICAN EXPRESS PREFERRED ENGLISH,creditcardagreement_10762,FR048733638,Maintain
10763,195,FIA Card Services,Wilmington ,DE,OCC,VISA-MASTERCARD PREFERRED-GOLD-PLATINUM-ENGLISH,,,2014-06-30,VISA MASTERCARD PREFERRED GOLD PLATINUM ENGLISH,creditcardagreement_10763,FR048733638,Maintain
10764,195,FIA Card Services,Wilmington ,DE,OCC,VISA-MASTERCARD PREFERRED-GOLD-PLATINUM-SPANISH,,,2014-06-30,VISA MASTERCARD PREFERRED GOLD PLATINUM SPANISH,creditcardagreement_10764,FR048733638,Maintain
10765,195,FIA Card Services,Wilmington ,DE,OCC,VISA SIGNATURE-WORLD MASTERCARD-ENGLISH,,,2014-06-30,VISA SIGNATURE WORLD MASTERCARD ENGLISH,creditcardagreement_10765,FR048733638,Maintain
10766,195,FIA Card Services,Wilmington ,DE,OCC,VISA SIGNATURE-WORLD MASTERCARD-SPANISH,,,2014-06-30,VISA SIGNATURE WORLD MASTERCARD SPANISH,creditcardagreement_10766,FR048733638,Maintain
10771,468,First Commonwealth Federal Credit Union,Lehigh Valley,PA,NCUA,Credit Card Agreement July 29 2014,,,2014-06-30,0,creditcardagreement_10771,FR231568331,Maintain
10791,516,"First Niagara Bank, N.A",Buffalo,NY,0,First Niagara Credit Card Agreement,,,2014-06-30,First Niagara MasterCard Agreement,creditcardagreement_10791,16-0428985 ,Maintain
10792,237,First PREMIER Bank,Sioux Falls,SD,FRS,FR035835354_Agreement_1,,,2014-06-30,Agreement 1,creditcardagreement_10792,FR035835354,Maintain
10793,237,First PREMIER Bank,Sioux Falls,SD,FRS,FR035835354_Agreement_10,,,2014-06-30,Agreement 10,creditcardagreement_10793,FR035835354,Maintain
10794,237,First PREMIER Bank,Sioux Falls,SD,FRS,FR035835354_Agreement_11,,,2014-06-30,Agreement 11,creditcardagreement_10794,FR035835354,Maintain
10795,237,First PREMIER Bank,Sioux Falls,SD,FRS,FR035835354_Agreement_12,,,2014-06-30,Agreement 12,creditcardagreement_10795,FR035835354,Maintain
10796,237,First PREMIER Bank,Sioux Falls,SD,FRS,FR035835354_Agreement_13,,,2014-06-30,Agreement 13,creditcardagreement_10796,FR035835354,Maintain
10797,237,First PREMIER Bank,Sioux Falls,SD,FRS,FR035835354_Agreement_14,,,2014-06-30,Agreement 14,creditcardagreement_10797,FR035835354,Maintain
10798,237,First PREMIER Bank,Sioux Falls,SD,FRS,FR035835354_Agreement_15,,,2014-06-30,Agreement 15,creditcardagreement_10798,FR035835354,Maintain
10799,237,First PREMIER Bank,Sioux Falls,SD,FRS,FR035835354_Agreement_16,,,2014-06-30,Agreement 16,creditcardagreement_10799,FR035835354,Maintain
